,item_id,item_category_id,name2,name3,item_price,subtype_code,type_code
13982,14240,38,4,341,345.0,1,5
13983,14241,40,4,682,387.2597744360903,4,5
13984,14242,40,4,1367,143.51282051282053,4,5
13985,14243,40,4,42,393.8945026178012,4,5
13986,14244,37,4,562,699.0,1,5
13987,14245,40,4,1367,142.59436619718312,4,5
13988,14246,58,4,42,1949.0,27,7
13989,14247,55,4,42,198.3134908536585,2,7
13990,14248,59,4,1367,292.6875,40,7
13991,14249,55,4,42,197.88652694610784,2,7
13992,14250,59,4,42,299.0,40,7
13993,14251,60,4,590,2999.0,48,7
13994,14252,55,4,42,197.26079404466503,2,7
13995,14253,58,4,42,1299.0,27,7
13996,14254,40,4,42,364.4600746268656,4,5
13997,14255,38,4,341,377.75,1,5
13998,14256,37,4,562,188.7743703703704,1,5
13999,14257,40,4,1367,141.25569620253162,4,5
14000,14258,41,4,562,452.0848615384616,35,5
14001,14259,37,4,562,158.98284810126586,1,5
14002,14260,40,4,1367,121.85887850467287,4,5
14003,14261,40,4,42,159.9389388489208,4,5
14004,14262,38,4,341,294.52596899224807,1,5
14005,14263,38,4,346,736.2644444444444,1,5
14006,14264,37,4,562,279.8844660194175,1,5
14007,14265,40,4,42,173.93884615384616,4,5
14008,14266,55,4,42,190.5935251798561,2,7
14009,14267,55,4,42,202.6868150684932,2,7
14010,14268,55,4,1632,294.7853515625,2,7
14011,14269,37,4,562,149.0,1,5
14012,14270,40,4,42,109.75,4,5
14013,14271,37,4,562,127.76190476190477,1,5
14014,14272,37,4,562,432.33333333333326,1,5
14015,14273,40,4,1367,142.24074074074068,4,5
14016,14274,40,4,42,397.716380952381,4,5
14017,14275,40,4,42,275.1818181818182,4,5
14018,14276,37,4,562,222.4987341772152,1,5
14019,14277,55,4,42,229.0,2,7
14020,14278,55,4,1632,697.7450980392157,2,7
14021,14279,58,4,42,1357.7407407407404,27,7
14022,14280,55,4,1632,342.9364611260054,2,7
14023,14281,55,4,590,2552.6666666666665,2,7
14024,14282,55,4,1632,344.528,2,7
14025,14283,55,4,1632,344.6196614583334,2,7
14026,14284,55,4,1632,310.79761904761904,2,7
14027,14285,59,4,1046,399.0,40,7
14028,14286,40,4,42,398.65,4,5
14029,14287,37,4,562,58.0,1,5
14030,14288,37,4,562,262.5687096774194,1,5
14031,14289,55,4,42,189.23646723646723,2,7
14032,14290,55,4,1632,244.1888888888889,2,7
14033,14291,55,4,42,175.10909090909092,2,7
14034,14292,40,4,1367,112.59740259740259,4,5
14035,14293,40,4,42,147.07675675675674,4,5
14036,14294,40,4,42,246.25806451612902,4,5
14037,14295,37,4,562,208.21052631578945,1,5
14038,14296,40,4,42,333.41924404761903,4,5
14039,14297,37,4,562,539.3810638297872,1,5
14040,14298,40,4,1367,146.29268292682923,4,5
14041,14299,40,4,42,265.6671875,4,5
14042,14300,37,4,562,363.31,1,5
14043,14301,40,4,952,599.0,4,5
14044,14302,37,4,562,599.0,1,5
14045,14303,40,4,42,392.89600000000013,4,5
14046,14304,40,4,1367,141.63764705882357,4,5
14047,14305,40,4,42,399.73944921316087,4,5
14048,14306,38,4,341,1413.1480546075086,1,5
14049,14307,37,4,562,740.00875,1,5
14050,14308,40,4,1367,166.64428176795582,4,5
14051,14309,55,4,42,199.0,2,7
14052,14310,55,4,42,180.70112994350282,2,7
14053,14311,55,4,42,199.0,2,7
14054,14312,55,4,42,195.70757042253518,2,7
14055,14313,55,4,42,197.63905325443787,2,7
14056,14314,58,4,42,1299.0,27,7
14057,14315,59,4,1367,166.64,40,7
14058,14316,55,4,42,28.0,2,7
14059,14317,40,4,1367,144.46428571428572,4,5
14060,14318,40,4,952,204.86532258064514,4,5
14061,14319,37,4,562,207.7853846153846,1,5
14062,14320,40,4,1367,142.62736020806244,4,5
14063,14321,40,4,42,249.0,4,5
14064,14322,40,4,1367,96.76923076923076,4,5
14065,14323,40,4,1367,99.0,4,5
14066,14324,40,4,1367,46.7,4,5
14067,14325,40,4,42,154.82142857142858,4,5
14068,14326,40,4,42,198.0,4,5
14069,14327,37,4,562,330.57894736842104,1,5
14070,14328,40,4,1367,145.91770334928233,4,5
14071,14329,40,4,42,129.25,4,5
14072,14330,40,4,42,344.41666666666674,4,5
14073,14331,37,4,562,651.9411764705882,1,5
14074,14332,40,4,1367,144.29905362776026,4,5
14075,14333,41,4,28,1469.4589347078863,35,5
14076,14334,40,4,42,388.48909090909086,4,5
14077,14335,37,4,562,868.38671875,1,5
14078,14336,40,4,1367,148.98688524590162,4,5
14079,14337,40,4,42,318.827824,4,5
14080,14338,37,4,562,380.4473214285717,1,5
14081,14339,40,4,1367,149.0,4,5
14082,14340,40,4,1367,119.99896907216494,4,5
14083,14341,40,4,42,361.03076923076935,4,5
14084,14342,37,4,562,156.6,1,5
14085,14343,37,4,562,316.0147272727272,1,5
14086,14344,37,4,562,144.3,1,5
14087,14345,40,4,689,349.0392156862745,4,5
14088,14346,40,4,42,339.5348998330552,4,5
14089,14347,40,4,42,446.97297297297297,4,5
14090,14348,37,4,562,796.1464285714285,1,5
14091,14349,40,4,42,259.0,4,5
14092,14350,40,4,42,339.4829861111112,4,5
14093,14351,37,4,562,367.9861157024793,1,5
14094,14352,40,4,1367,140.56896551724137,4,5
14095,14353,37,4,562,141.13846153846154,1,5
14096,14354,40,4,42,81.30000000000003,4,5
14097,14355,37,4,562,275.3870967741936,1,5
14098,14356,37,4,562,153.59285714285716,1,5
14099,14357,37,4,562,273.0,1,5
14100,14358,55,4,1632,189.5384615384616,2,7
14101,14359,55,4,1632,492.8210526315789,2,7
14102,14360,40,4,42,386.0204081632653,4,5
14103,14361,55,4,1632,351.75747663551397,2,7
14104,14362,58,4,42,1170.7142857142858,27,7
14105,14363,55,4,1632,243.49099099099098,2,7
14106,14364,59,4,42,176.4375,40,7
14107,14365,59,4,42,249.0,40,7
14108,14366,40,4,42,161.33333333333334,4,5
14109,14367,40,4,42,368.61428571428564,4,5
14110,14368,37,4,562,120.70967741935483,1,5
14111,14369,37,4,562,201.6242857142857,1,5
14112,14370,37,4,273,277.2378431372549,1,5
14113,14371,37,4,567,198.095,1,5
14114,14372,40,4,1367,34.0,4,5
14115,14373,55,4,42,187.875,2,7
14116,14374,37,4,562,129.3387700534762,1,5
14117,14375,40,4,684,372.8,4,5
14118,14376,40,4,1367,53.88888888888889,4,5
14119,14377,55,4,42,196.65789473684208,2,7
14120,14378,55,4,42,189.0,2,7
14121,14379,40,4,42,248.0,4,5
14122,14380,40,4,1367,143.94545454545454,4,5
14123,14381,40,4,42,192.65454545454543,4,5
14124,14382,40,4,42,339.93881578947367,4,5
14125,14384,37,4,562,345.49499302649787,1,5
14126,14385,40,4,1367,135.35735294117646,4,5
14127,14386,40,4,1662,146.41163194444445,4,5
14128,14387,37,4,1663,147.53160919540232,1,5
14129,14388,40,4,1232,391.33333333333326,4,5
14130,14389,40,4,1367,148.397347242921,4,5
14131,14390,40,4,1367,149.2846831530139,4,5
14132,14391,40,4,42,193.55004098360658,4,5
14133,14392,37,4,562,478.77715686274513,1,5
14134,14393,37,4,337,355.25,1,5
14135,14394,40,4,42,146.0,4,5
14136,14395,40,4,42,98.0,4,5
14137,14396,37,4,562,296.81655172413787,1,5
14138,14397,40,4,1367,145.1578947368421,4,5
14139,14398,37,4,562,299.13744966442954,1,5
14140,14399,40,4,1367,27.5,4,5
14141,14400,37,4,562,300.40705035971223,1,5
14142,14401,41,4,291,1980.5357142857144,35,5
14143,14402,41,4,291,1992.8899159663865,35,5
14144,14403,40,4,42,287.65526315789475,4,5
14145,14404,37,4,562,290.5,1,5
14146,14405,40,4,1367,146.55172413793102,4,5
14147,14406,37,4,562,199.56129032258067,1,5
14148,14407,40,4,952,207.53523809523807,4,5
14149,14408,40,4,1367,141.06898305084746,4,5
14150,14409,40,4,42,395.42846846846845,4,5
14151,14410,55,4,42,192.4213836477988,2,7
14152,14411,55,4,1632,345.8,2,7
14153,14412,40,4,42,342.69864864864866,4,5
14154,14413,37,4,562,544.7380952380952,1,5
14155,14414,40,4,1280,149.0,4,5
14156,14415,40,4,42,244.23076923076923,4,5
14157,14416,37,4,562,231.4253658536585,1,5
14158,14417,40,4,1367,134.67037037037036,4,5
14159,14418,40,4,42,396.38572463768264,4,5
14160,14419,37,4,562,680.3055670103092,1,5
14161,14420,58,4,42,1249.0,27,7
14162,14421,40,4,42,349.0,4,5
14163,14422,40,4,42,260.7590361445783,4,5
14164,14423,41,4,410,560.4406313131313,35,5
14165,14424,37,4,562,264.6666666666667,1,5
14166,14425,37,4,562,411.95454545454544,1,5
14167,14426,40,4,42,276.69718309859155,4,5
14168,14427,40,4,1367,149.0,4,5
14169,14428,40,4,534,144.8631578947369,4,5
14170,14429,40,4,42,293.0358658256868,4,5
14171,14430,40,4,1367,146.51673151750973,4,5
14172,14431,40,4,190,262.58235294117645,4,5
14173,14432,40,4,191,139.2766785290629,4,5
14174,14433,40,4,268,284.85797979797974,4,5
14175,14434,40,4,269,141.1981034482759,4,5
14176,14435,40,4,42,292.26039634146343,4,5
14177,14436,40,4,1367,149.5661371237458,4,5
14178,14437,40,4,1367,225.3560559006211,4,5
14179,14438,40,4,42,233.8918918918919,4,5
14180,14439,40,4,1367,142.94144144144144,4,5
14181,14440,40,4,42,285.10077519379837,4,5
14182,14441,40,4,1367,139.76767676767676,4,5
14183,14442,40,4,42,286.6449003984064,4,5
14184,14443,40,4,1367,140.5256038647343,4,5
14185,14444,40,4,42,284.3484472049688,4,5
14186,14445,40,4,1367,141.59894736842105,4,5
14187,14446,40,4,1367,260.9079605263158,4,5
14188,14447,40,4,1661,416.4264102564106,4,5
14189,14448,40,4,693,218.6,4,5
14190,14449,40,4,80,139.79906103286388,4,5
14191,14450,37,4,562,98.0,1,5
14192,14451,40,4,42,245.38474378881986,4,5
14193,14452,40,4,42,148.0,4,5
14194,14453,40,4,1367,139.12105263157895,4,5
14195,14454,40,4,42,291.4984423676012,4,5
14196,14455,40,4,1367,143.98992443324937,4,5
14197,14456,40,4,40,232.8717948717949,4,5
14198,14457,40,4,1367,242.88056497175145,4,5
14199,14458,40,4,390,293.95270114942537,4,5
14200,14459,41,4,693,169.63333333333333,35,5
14201,14460,37,4,562,378.1363636363636,1,5
14202,14461,40,4,42,251.84250000000003,4,5
14203,14462,40,4,1094,87.06666666666666,4,5
14204,14463,40,4,1120,98.93023255813955,4,5
14205,14464,40,4,1367,81.79156626506024,4,5
14206,14465,59,4,42,290.0434782608696,40,7
14207,14466,59,4,42,299.0,40,7
14208,14467,55,4,42,278.0,2,7
14209,14468,59,4,42,244.80952380952385,40,7
14210,14469,59,4,42,249.0,40,7
14211,14470,55,4,42,293.23478021978025,2,7
14212,14471,55,4,1632,499.0,2,7
14213,14472,55,4,1632,496.45707547169815,2,7
14214,14473,55,4,1632,797.8666666666667,2,7
14215,14474,59,4,42,245.61538461538456,40,7
14216,14475,55,4,1632,799.0,2,7
14217,14476,40,4,42,234.5192307692308,4,5
14218,14477,37,4,562,403.7619047619048,1,5
14219,14478,59,4,1571,198.0,40,7
14220,14479,55,4,42,621.9823529411765,2,7
14221,14480,59,4,42,249.0,40,7
14222,14481,59,4,42,214.69811320754718,40,7
14223,14482,40,4,42,336.3595238095238,4,5
14224,14483,40,4,42,150.4090909090909,4,5
14225,14484,40,4,1367,53.05833333333334,4,5
14226,14485,40,4,1319,384.63417112299453,4,5
14227,14486,40,4,1321,142.96103896103898,4,5
14228,14487,41,4,374,221.29545454545453,35,5
14229,14488,41,4,374,254.80952380952385,35,5
14230,14489,41,4,374,130.7232558139535,35,5
14231,14490,41,4,374,137.8125,35,5
14232,14491,41,4,374,93.56486486486489,35,5
14233,14492,41,4,374,257.16304347826093,35,5
14234,14493,41,4,374,262.54761904761904,35,5
14235,14494,41,4,374,198.53703703703704,35,5
14236,14495,41,4,374,281.1082191780822,35,5
14237,14496,41,4,374,191.02325581395348,35,5
14238,14497,41,4,374,218.6092592592593,35,5
14239,14498,41,4,374,241.53191489361703,35,5
14240,14499,40,4,42,28.0,4,5
14241,14500,38,4,346,288.5396624472573,1,5
14242,14501,40,4,1367,123.19767123287671,4,5
14243,14502,58,4,42,2199.0,27,7
14244,14503,40,4,42,339.0833333333333,4,5
14245,14504,37,4,562,473.26666666666665,1,5
14246,14505,40,4,1367,132.1443298969072,4,5
14247,14506,40,4,42,393.32984126984115,4,5
14248,14507,40,4,42,58.0,4,5
14249,14508,37,4,562,108.0,1,5
14250,14509,40,4,1367,28.0,4,5
14251,14510,40,4,1367,141.19370629370627,4,5
14252,14511,40,4,42,195.05666666666664,4,5
14253,14512,55,4,42,191.14705882352942,2,7
14254,14513,40,4,216,305.46666666666664,4,5
14255,14514,37,4,562,334.5555555555556,1,5
14256,14515,40,4,1367,133.78408163265306,4,5
14257,14516,59,4,1367,144.4375,40,7
14258,14517,55,4,42,192.777195945946,2,7
14259,14518,55,4,42,188.88724832214768,2,7
14260,14519,55,4,42,98.0,2,7
14261,14520,58,4,42,1299.0,27,7
14262,14522,37,4,562,185.38221476510063,1,5
14263,14523,40,4,1367,139.95867768595042,4,5
14264,14524,41,4,395,258.28333333333336,35,5
14265,14525,55,4,1632,496.31627118644064,2,7
14266,14526,55,4,1632,257.26628048780486,2,7
14267,14527,55,4,1632,275.575,2,7
14268,14528,55,4,42,184.85714285714286,2,7
14269,14529,58,4,42,898.6666666666665,27,7
14270,14530,55,4,1632,993.0238095238096,2,7
14271,14531,55,4,42,196.901893939394,2,7
14272,14532,55,4,1632,150.72830188679242,2,7
14273,14533,37,4,562,199.0,1,5
14274,14534,40,4,1320,98.0,4,5
14275,14535,40,4,1367,138.07142857142858,4,5
14276,14536,40,4,473,542.8698795180723,4,5
14277,14537,40,4,1367,109.0,4,5
14278,14538,37,4,562,297.2090476190476,1,5
14279,14539,40,4,1367,141.82954545454547,4,5
14280,14540,40,4,42,392.3033482142857,4,5
14281,14541,37,4,562,543.2547169811321,1,5
14282,14542,40,4,1367,148.13763440860208,4,5
14283,14543,37,4,562,211.66833333333332,1,5
14284,14544,40,4,1367,118.03571428571428,4,5
14285,14545,40,4,42,194.18170731707318,4,5
14286,14546,37,4,562,455.87639999999993,1,5
14287,14547,41,4,954,899.0,35,5
14288,14548,40,4,1367,234.65384615384616,4,5
14289,14549,37,4,562,144.12237827715356,1,5
14290,14550,40,4,1367,145.3287068965517,4,5
14291,14551,40,4,42,327.70999278499346,4,5
14292,14552,37,4,562,329.35327272727267,1,5
14293,14553,40,4,1367,146.90854430379747,4,5
14294,14554,37,4,562,199.0,1,5
14295,14555,40,4,1644,58.0,4,5
14296,14556,40,4,42,349.0,4,5
14297,14557,40,4,42,333.391,4,5
14298,14558,40,4,42,58.0,4,5
14299,14559,40,4,1367,140.76818181818183,4,5
14300,14560,40,4,42,137.5,4,5
14301,14561,40,4,1367,118.88,4,5
14302,14562,40,4,1367,114.56153846153843,4,5
14303,14563,40,4,1367,96.2,4,5
14304,14564,40,4,1367,116.46341463414636,4,5
14305,14565,40,4,42,96.63636363636364,4,5
14306,14566,40,4,42,163.5,4,5
14307,14567,40,4,1367,107.425,4,5
14308,14568,40,4,42,153.0769230769231,4,5
14309,14569,40,4,1367,103.79666666666668,4,5
14310,14570,40,4,42,97.375,4,5
14311,14571,40,4,42,90.912,4,5
14312,14572,40,4,42,328.76,4,5
14313,14573,40,4,1527,195.06666666666663,4,5
14314,14574,40,4,42,341.26026455026454,4,5
14315,14575,37,4,562,579.7820276497696,1,5
14316,14576,40,4,1367,143.76075268817203,4,5
14317,14577,40,4,42,100.0,4,5
14318,14578,37,4,562,549.0,1,5
14319,14579,40,4,1367,143.41951219512194,4,5
14320,14580,37,4,562,399.0,1,5
14321,14581,40,4,1367,132.4535964912281,4,5
14322,14582,40,4,1367,118.06896551724138,4,5
14323,14583,40,4,42,239.475,4,5
14324,14584,55,4,42,195.1304347826087,2,7
14325,14585,55,4,42,299.0,2,7
14326,14586,40,4,42,394.03333333333336,4,5
14327,14587,40,4,42,311.0943396226415,4,5
14328,14588,37,4,562,248.2217391304348,1,5
14329,14589,40,4,1643,140.85714285714286,4,5
14330,14590,40,4,42,126.13809523809523,4,5
14331,14591,40,4,1613,96.86363636363636,4,5
14332,14592,40,4,42,199.0,4,5
14333,14593,40,4,42,273.3076923076923,4,5
14334,14594,37,4,291,817.4274257425743,1,5
14335,14595,41,4,42,584.6902654867258,35,5
14336,14596,40,4,42,311.0115671641791,4,5
14337,14597,40,4,42,352.2599551569507,4,5
14338,14598,37,4,562,408.33654838709685,1,5
14339,14599,40,4,1367,124.45454545454544,4,5
14340,14600,40,4,42,58.0,4,5
14341,14601,37,4,562,185.18446601941747,1,5
14342,14602,40,4,42,285.8,4,5
14343,14603,37,4,562,255.79450980392158,1,5
14344,14604,40,4,1367,143.78580246913583,4,5
14345,14605,40,4,952,249.0,4,5
14346,14606,40,4,1367,136.71916666666664,4,5
14347,14607,40,4,1367,133.50331125827816,4,5
14348,14608,62,4,42,28.0,28,8
14349,14609,64,4,724,897.0,42,8
14350,14610,37,4,562,171.59375,1,5
14351,14611,65,4,626,178.06838422391982,43,8
14352,14612,65,4,1023,178.790979020979,43,8
14353,14613,65,4,1024,2149.0,43,8
14354,14614,65,4,730,590.0,43,8
14355,14615,65,4,605,569.0,43,8
14356,14616,65,4,739,179.0,43,8
14357,14617,65,4,740,218.578125,43,8
14358,14618,65,4,741,1999.0,43,8
14359,14619,65,4,1028,179.0,43,8
14360,14620,65,4,1002,177.39473684210526,43,8
14361,14621,65,4,1003,1999.0,43,8
14362,14622,65,4,994,174.05405405405406,43,8
14363,14623,65,4,995,1999.0,43,8
14364,14624,41,4,363,185.94117647058826,35,5
14365,14625,55,4,42,190.1,2,7
14366,14626,59,4,1367,166.97297297297297,40,7
14367,14627,55,4,42,197.6607142857143,2,7
14368,14628,55,4,42,197.9012875536481,2,7
14369,14629,58,4,42,1291.857142857143,27,7
14370,14630,55,4,42,194.14090909090908,2,7
14371,14631,58,4,42,1249.0,27,7
14372,14632,58,4,42,1249.0,27,7
14373,14633,40,4,395,342.5,4,5
14374,14634,40,4,395,198.0,4,5
14375,14635,40,4,395,114.66666666666669,4,5
14376,14636,41,4,42,84.66666666666667,35,5
14377,14637,41,4,42,28.0,35,5
14378,14638,41,4,42,98.0,35,5
14379,14639,41,4,42,64.66666666666667,35,5
14380,14640,41,4,42,54.25,35,5
14381,14641,40,4,42,329.14285714285717,4,5
14382,14642,37,4,562,470.4285714285714,1,5
14383,14643,40,4,42,395.8,4,5
14384,14644,38,4,346,365.11814432989695,1,5
14385,14645,37,4,562,149.0,1,5
14386,14646,40,4,1367,147.12865853658536,4,5
14387,14649,37,4,562,202.67808219178082,1,5
14388,14650,40,4,1367,28.0,4,5
14389,14651,41,4,42,199.0,35,5
14390,14652,40,4,42,286.4364864864865,4,5
14391,14653,40,4,42,139.32558139534885,4,5
14392,14654,37,4,562,213.0480427046264,1,5
14393,14655,37,4,562,266.83,1,5
14394,14656,37,4,562,333.66411764705884,1,5
14395,14657,40,4,1367,28.0,4,5
14396,14658,40,4,1367,108.94266666666668,4,5
14397,14659,37,4,337,196.93833333333333,1,5
14398,14660,55,4,42,193.98591549295776,2,7
14399,14661,55,4,42,195.10691489361702,2,7
14400,14663,55,4,42,204.01228260869564,2,7
14401,14664,55,4,1632,380.10152709359596,2,7
14402,14665,55,4,42,195.83092783505157,2,7
14403,14666,55,4,42,198.2575,2,7
14404,14667,55,4,42,194.31052631578945,2,7
14405,14668,55,4,42,390.72893982808023,2,7
14406,14669,59,4,42,157.64150943396226,40,7
14407,14670,55,4,42,191.47272727272727,2,7
14408,14671,58,4,42,1299.0,27,7
14409,14672,55,4,42,192.193125,2,7
14410,14673,55,4,1632,352.44303797468353,2,7
14411,14674,55,4,42,28.0,2,7
14412,14675,59,4,42,151.5,40,7
14413,14676,60,4,590,1248.0,48,7
14414,14677,59,4,1367,28.0,40,7
14415,14678,55,4,42,198.75728723404254,2,7
14416,14679,55,4,1632,349.0,2,7
14417,14680,55,4,42,28.0,2,7
14418,14681,59,4,42,169.0,40,7
14419,14682,55,4,42,28.0,2,7
14420,14683,55,4,42,28.0,2,7
14421,14684,55,4,42,28.0,2,7
14422,14685,55,4,42,108.0,2,7
14423,14686,55,4,42,107.41176470588236,2,7
14424,14687,55,4,42,189.3913043478261,2,7
14425,14688,59,4,42,28.0,40,7
14426,14689,59,4,42,28.0,40,7
14427,14690,55,4,42,199.57199063231846,2,7
14428,14691,58,4,42,959.5769230769232,27,7
14429,14692,40,4,42,58.0,4,5
14430,14693,40,4,42,44.73170731707317,4,5
14431,14694,37,4,562,28.0,1,5
14432,14695,37,4,562,211.92496,1,5
14433,14696,40,4,42,390.0,4,5
14434,14697,40,4,42,319.07142857142856,4,5
14435,14698,40,4,1367,132.55555555555554,4,5
14436,14699,37,4,562,149.0,1,5
14437,14700,40,4,1367,58.0,4,5
14438,14701,40,4,42,28.0,4,5
14439,14702,40,4,1367,141.7,4,5
14440,14703,40,4,1367,104.07547169811322,4,5
14441,14704,37,4,562,141.063125,1,5
14442,14705,40,4,952,203.16666666666663,4,5
14443,14706,37,4,562,140.52797979797978,1,5
14444,14707,40,4,952,199.0,4,5
14445,14708,40,4,42,169.85714285714286,4,5
14446,14709,40,4,42,898.85,4,5
14447,14710,40,4,42,392.88106451612913,4,5
14448,14711,40,4,42,694.2234042553191,4,5
14449,14712,40,4,42,489.7129411764706,4,5
14450,14713,40,4,1367,141.20202020202018,4,5
14451,14714,40,4,1367,145.64367816091954,4,5
14452,14715,40,4,1367,146.27777777777774,4,5
14453,14716,40,4,1367,145.4882,4,5
14454,14717,40,4,42,294.0854761904762,4,5
14455,14718,40,4,42,294.89441340782133,4,5
14456,14719,40,4,1367,146.11111111111111,4,5
14457,14720,40,4,1367,145.63793103448273,4,5
14458,14721,40,4,42,292.05140186915884,4,5
14459,14722,40,4,42,292.7733333333333,4,5
14460,14723,40,4,42,292.83963963963964,4,5
14461,14724,40,4,42,296.7433962264152,4,5
14462,14725,40,4,42,64.1111111111111,4,5
14463,14726,37,4,562,158.6715625,1,5
14464,14727,40,4,1367,143.0,4,5
14465,14728,40,4,42,124.22222222222223,4,5
14466,14729,37,4,562,127.71698113207547,1,5
14467,14730,40,4,42,344.35923076923063,4,5
14468,14731,37,4,562,486.8317757009346,1,5
14469,14732,40,4,42,172.68421052631575,4,5
14470,14733,40,4,1367,141.31360360360358,4,5
14471,14734,40,4,952,201.70666666666668,4,5
14472,14735,40,4,42,392.7684210526316,4,5
14473,14736,40,4,42,399.0,4,5
14474,14737,40,4,42,345.5631428571428,4,5
14475,14738,40,4,42,206.0,4,5
14476,14740,37,4,562,417.2406467661693,1,5
14477,14741,37,4,562,144.69328358208955,1,5
14478,14742,55,4,1632,98.0,2,7
14479,14743,40,4,221,119.29268292682929,4,5
14480,14744,40,4,42,108.0,4,5
14481,14745,40,4,42,268.2714285714286,4,5
14482,14746,38,4,341,357.29341772151906,1,5
14483,14747,37,4,562,198.0,1,5
14484,14748,40,4,1367,146.71285714285713,4,5
14485,14749,37,4,562,211.08521739130435,1,5
14486,14750,40,4,1367,139.53846153846158,4,5
14487,14751,40,4,42,393.4573913043478,4,5
14488,14752,40,4,42,383.4444253400591,4,5
14489,14753,38,4,341,791.6090909090909,1,5
14490,14754,37,4,562,568.7395211267608,1,5
14491,14755,40,4,1367,142.66653950953682,4,5
14492,14756,40,4,42,381.9323809523809,4,5
14493,14757,37,4,562,155.51051428571432,1,5
14494,14758,37,4,562,149.0,1,5
14495,14759,40,4,42,28.0,4,5
14496,14761,58,4,42,1377.142857142857,27,7
14497,14762,55,4,1632,445.75103960396035,2,7
14498,14763,55,4,42,193.61838235294118,2,7
14499,14764,58,4,42,2899.0,27,7
14500,14766,58,4,42,2849.0,27,7
14501,14767,40,4,1367,106.52542372881358,4,5
14502,14768,37,4,562,400.98952380952375,1,5
14503,14769,37,4,562,401.9447727272727,1,5
14504,14770,40,4,1435,96.33333333333331,4,5
14505,14771,40,4,1367,108.42307692307692,4,5
14506,14772,40,4,42,185.27272727272728,4,5
14507,14773,37,4,562,126.0,1,5
14508,14774,40,4,1367,121.71,4,5
14509,14775,40,4,1367,141.54841269841268,4,5
14510,14776,40,4,42,142.50741088180112,4,5
14511,14777,37,4,562,333.6733494208492,1,5
14512,14778,37,4,562,199.0,1,5
14513,14779,40,4,42,55.0,4,5
14514,14780,40,4,42,361.0,4,5
14515,14781,37,4,562,499.0,1,5
14516,14782,40,4,1367,134.97520661157026,4,5
14517,14783,37,4,562,141.03947368421052,1,5
14518,14785,37,4,562,211.8470297029703,1,5
14519,14786,40,4,952,245.41428571428574,4,5
14520,14787,40,4,1367,149.6158536585366,4,5
14521,14788,40,4,1367,130.206675900277,4,5
14522,14789,40,4,1326,286.16022727272724,4,5
14523,14790,37,4,562,198.0,1,5
14524,14791,40,4,1367,141.35876923076918,4,5
14525,14792,40,4,42,282.80459770114936,4,5
14526,14793,40,4,42,98.75,4,5
14527,14794,37,4,562,271.4713636363636,1,5
14528,14795,40,4,42,214.396551724138,4,5
14529,14796,40,4,42,339.9287190082645,4,5
14530,14797,40,4,1367,148.0921052631579,4,5
14531,14798,40,4,42,363.351851851852,4,5
14532,14799,37,4,562,944.2227272727272,1,5
14533,14800,40,4,1367,139.93563829787234,4,5
14534,14801,40,4,42,444.81839449540826,4,5
14535,14802,38,4,341,1468.9613425925927,1,5
14536,14803,37,4,562,790.7284385382046,1,5
14537,14804,37,4,213,575.2024316109422,1,5
14538,14805,38,4,346,1411.5648584905662,1,5
14539,14806,40,4,1367,95.3125,4,5
14540,14807,38,4,341,1942.8636363636365,1,5
14541,14808,40,4,42,546.4074074074074,4,5
14542,14809,37,4,273,979.8683333333299,1,5
14543,14810,40,4,1367,122.31325056433408,4,5
14544,14811,40,4,42,332.0817204301075,4,5
14545,14812,40,4,42,208.0,4,5
14546,14813,40,4,1367,133.99714285714285,4,5
14547,14814,40,4,1367,141.4972222222222,4,5
14548,14815,40,4,1367,133.63461538461542,4,5
14549,14816,40,4,1367,133.7064516129032,4,5
14550,14817,40,4,1367,198.21666666666667,4,5
14551,14818,40,4,1367,198.15890410958903,4,5
14552,14819,40,4,1367,198.12794117647056,4,5
14553,14820,40,4,1367,196.96120689655172,4,5
14554,14821,65,4,1054,756.1392857142857,43,8
14555,14822,65,4,1055,1223.6787142857142,43,8
14556,14823,65,4,1056,993.4821428571428,43,8
14557,14824,65,4,1441,175.33333333333337,43,8
14558,14825,65,4,1442,490.80952380952385,43,8
14559,14826,65,4,1443,196.33714589235126,43,8
14560,14827,65,4,1444,611.6059748427673,43,8
14561,14828,65,4,1445,207.3162990955273,43,8
14562,14829,65,4,1446,711.4481495280678,43,8
14563,14830,65,4,1447,267.9503088284664,43,8
14564,14831,65,4,1448,919.8874122330805,43,8
14565,14833,65,4,1456,189.0,43,8
14566,14834,65,4,1457,226.5503497942387,43,8
14567,14835,65,4,1458,188.20833333333331,43,8
14568,14836,65,4,1459,311.0254861111112,43,8
14569,14837,65,4,1460,184.66964285714286,43,8
14570,14838,65,4,1461,499.03030303030295,43,8
14571,14839,65,4,1462,235.8402083333333,43,8
14572,14840,65,4,1463,794.7993388429753,43,8
14573,14841,65,4,1464,198.6179511278196,43,8
14574,14842,65,4,1465,207.33146494762286,43,8
14575,14843,65,4,1466,117.0,43,8
14576,14844,65,4,1467,327.43604377104384,43,8
14577,14845,65,4,1468,218.83181818181825,43,8
14578,14846,65,4,1469,223.47955390334573,43,8
14579,14847,65,4,1470,210.60025177025972,43,8
14580,14848,65,4,1471,318.5538794726949,43,8
14581,14849,40,4,42,384.5368292682928,4,5
14582,14850,37,4,562,538.7206989247312,1,5
14583,14851,40,4,1324,389.35859375,4,5
